Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue
2026-06-17 14:51:32.298459,New Year Offer,YouTube,18-24,Female,Mumbai,New,123417,8618,2207,184,20956,483525.01
2026-06-17 16:36:23.476695,Product Launch,Google Ads,35-44,Other,Ahmedabad,Returning,11063,568,111,20,21385,56617.69
2026-06-17 18:21:14.654930,Summer Sale,Facebook,25-34,Female,Mumbai,Returning,85848,2944,563,45,28475,127912.64
2026-06-17 20:06:05.833166,Product Launch,Google Ads,45-54,Other,Delhi,New,76512,6493,725,175,20491,192528.42
2026-06-17 21:50:57.011402,Winter Sale,Facebook,35-44,Male,Chennai,Returning,120687,4197,1042,213,11175,174493.71
2026-06-17 23:35:48.189637,Festival Campaign,YouTube,45-54,Female,Ahmedabad,Returning,136230,9442,1203,125,24241,278398.42
2026-06-18 01:20:39.367873,Diwali Campaign,Google Ads,18-24,Other,Ahmedabad,Returning,145141,6467,1689,437,48295,833811.25
2026-06-18 03:05:30.546109,New Year Offer,Google Ads,18-24,Female,Pune,Returning,138167,7256,2475,490,26655,646097.47
2026-06-18 04:50:21.724344,Clearance Sale,Google Ads,55+,Female,Jaipur,New,24612,714,106,11,31370,24322.36
2026-06-18 06:35:12.902580,Festival Campaign,Facebook,55+,Female,Bangalore,New,49170,3365,398,45,40088,29474.65
2026-06-18 08:20:04.080816,Diwali Campaign,Email,35-44,Female,Bangalore,New,75881,2301,199,51,31950,31519.06
2026-06-18 10:04:55.259051,Product Launch,YouTube,55+,Male,Pune,New,132092,7095,1293,204,24896,282698.4
2026-06-18 11:49:46.437287,New Year Offer,Google Ads,45-54,Other,Mumbai,Returning,125764,4975,686,178,33373,175261.75
2026-06-18 13:34:37.615523,Product Launch,Email,55+,Female,Nagpur,Returning,144842,14009,2981,284,31460,652174.8
2026-06-18 15:19:28.793758,Winter Sale,YouTube,45-54,Other,Kolkata,Returning,130340,12825,2841,379,46436,1087750.69
2026-06-18 17:04:19.971994,Summer Sale,YouTube,55+,Male,Nagpur,Returning,54121,4211,734,182,44361,392040.47
2026-06-18 18:49:11.150230,New Year Offer,Google Ads,55+,Other,Delhi,New,83960,8274,2337,516,22631,1102671.83
2026-06-18 20:34:02.328465,Diwali Campaign,Google Ads,55+,Other,Bangalore,New,21990,444,143,21,14263,10846.27
2026-06-18 22:18:53.506701,Diwali Campaign,Facebook,25-34,Male,Jaipur,New,104258,10353,1419,405,6856,721180.43
2026-06-19 00:03:44.684936,Winter Sale,Email,25-34,Female,Chennai,Returning,137640,2659,813,102,47661,259360.84
2026-06-19 01:48:35.863172,Winter Sale,Email,55+,Other,Mumbai,Returning,54659,2590,298,79,45767,168688.77
2026-06-19 03:33:27.041408,Monsoon Offer,Google Ads,45-54,Other,Jaipur,Returning,42137,1327,188,43,45349,45986.61
2026-06-19 05:18:18.219643,New Year Offer,YouTube,35-44,Female,Jaipur,Returning,25573,2451,567,60,41060,157271.29
2026-06-19 07:03:09.397879,Product Launch,Google Ads,18-24,Female,Hyderabad,New,19554,1314,213,43,21782,125170.5
2026-06-19 08:48:00.576115,Clearance Sale,YouTube,25-34,Other,Ahmedabad,New,117804,7509,685,194,32376,232311.53
2026-06-19 10:32:51.754350,Diwali Campaign,YouTube,55+,Male,Kolkata,New,92164,9195,1467,317,19368,322622.27
2026-06-19 12:17:42.932586,Diwali Campaign,Google Ads,18-24,Female,Ahmedabad,Returning,23015,1498,485,95,47192,127900.14
2026-06-19 14:02:34.110822,Winter Sale,Instagram,25-34,Female,Jaipur,New,145806,9937,1262,202,33825,132894.93
2026-06-19 15:47:25.289057,Festival Campaign,Email,35-44,Male,Pune,Returning,121175,1700,486,123,18076,330080.55
2026-06-19 17:32:16.467293,Winter Sale,YouTube,45-54,Other,Nagpur,New,69617,6078,1671,469,40990,1324103.64
2026-06-19 19:17:07.645529,Clearance Sale,YouTube,55+,Female,Hyderabad,New,120041,11680,1269,311,21563,647893.11
2026-06-19 21:01:58.823764,Product Launch,Instagram,35-44,Other,Ahmedabad,Returning,85195,8215,1387,332,30392,800397.89
2026-06-19 22:46:50.002000,Product Launch,Facebook,25-34,Other,Delhi,Returning,130603,3904,511,62,4312,134640.86
2026-06-20 00:31:41.180236,Festival Campaign,Instagram,55+,Other,Chennai,Returning,147715,4480,386,101,32129,145781.94
2026-06-20 02:16:32.358471,Diwali Campaign,Instagram,18-24,Male,Chennai,New,23269,999,126,11,31605,22881.16
2026-06-20 04:01:23.536707,Winter Sale,YouTube,45-54,Other,Kolkata,New,28358,1075,144,35,22556,90678.01
2026-06-20 05:46:14.714942,Monsoon Offer,Email,25-34,Other,Delhi,New,108029,4051,505,63,41700,159060.42
2026-06-20 07:31:05.893178,Product Launch,Instagram,45-54,Female,Ahmedabad,New,93857,6050,632,118,22476,82911.97
2026-06-20 09:15:57.071414,Clearance Sale,Facebook,55+,Female,Ahmedabad,Returning,141275,11655,2588,602,44208,997214.45
2026-06-20 11:00:48.249649,New Year Offer,Google Ads,35-44,Male,Jaipur,New,91254,8606,1438,355,29815,530122.8
2026-06-20 12:45:39.427885,Summer Sale,Instagram,45-54,Male,Ahmedabad,Returning,111892,1802,586,161,22016,383183.52
2026-06-20 14:30:30.606121,Summer Sale,Instagram,18-24,Female,Delhi,New,66235,2319,302,42,39152,73644.47
2026-06-20 16:15:21.784356,Summer Sale,Facebook,25-34,Female,Chennai,Returning,45304,1492,362,46,23647,63215.63
2026-06-20 18:00:12.962592,Monsoon Offer,Email,18-24,Male,Jaipur,Returning,32172,1356,438,131,16885,296829.55
2026-06-20 19:45:04.140828,Diwali Campaign,Instagram,45-54,Other,Mumbai,New,83834,4039,374,46,39472,77461.53
2026-06-20 21:29:55.319063,Winter Sale,Instagram,35-44,Male,Delhi,New,95731,4310,945,213,49295,243152.29
2026-06-20 23:14:46.497299,Festival Campaign,Email,35-44,Other,Pune,Returning,54857,5249,1058,306,8628,834168.95
2026-06-21 00:59:37.675535,Monsoon Offer,Facebook,18-24,Female,Ahmedabad,New,17825,879,290,80,20581,62609.57
2026-06-21 02:44:28.853770,Monsoon Offer,Instagram,55+,Female,Chennai,Returning,106774,6368,1650,292,45951,159204.03
2026-06-21 04:29:20.032006,Product Launch,Email,55+,Female,Nagpur,New,128624,9952,1734,381,23887,327575.26
2026-06-21 06:14:11.210242,New Year Offer,Instagram,35-44,Other,Ahmedabad,New,37151,2795,760,149,11692,135457.11
2026-06-21 07:59:02.388477,Monsoon Offer,Google Ads,18-24,Male,Pune,New,53327,3331,790,123,45121,226947.98
2026-06-21 09:43:53.566713,Clearance Sale,YouTube,18-24,Other,Chennai,New,45314,3963,688,76,18171,156724.45
2026-06-21 11:28:44.744948,New Year Offer,Google Ads,18-24,Male,Kolkata,New,57368,3796,1108,284,22512,460513.91
2026-06-21 13:13:35.923184,Clearance Sale,Instagram,45-54,Male,Ahmedabad,Returning,71110,6309,1642,164,5294,165710.21
2026-06-21 14:58:27.101420,Diwali Campaign,Facebook,55+,Male,Jaipur,New,138667,5165,420,89,18019,73912.47
2026-06-21 16:43:18.279655,Winter Sale,YouTube,55+,Female,Hyderabad,Returning,142744,3123,979,206,6914,356458.26
2026-06-21 18:28:09.457891,Summer Sale,Google Ads,45-54,Male,Delhi,Returning,25322,2120,396,60,32743,114822.46
2026-06-21 20:13:00.636127,Monsoon Offer,Email,25-34,Female,Pune,Returning,71625,3182,809,88,26372,110871.5
2026-06-21 21:57:51.814362,Winter Sale,Facebook,45-54,Male,Ahmedabad,New,65504,4493,840,214,19282,224935.37
2026-06-21 23:42:42.992598,Diwali Campaign,Google Ads,18-24,Male,Mumbai,Returning,67631,5164,1641,298,35029,209041.58
2026-06-22 01:27:34.170834,Festival Campaign,Email,45-54,Female,Nagpur,Returning,59239,2334,596,142,27621,80316.79
2026-06-22 03:12:25.349069,Festival Campaign,Instagram,18-24,Female,Chennai,Returning,114583,6355,1502,125,19358,95542.63
2026-06-22 04:57:16.527305,Diwali Campaign,Email,35-44,Other,Pune,Returning,12967,1174,404,38,46403,89497.54
2026-06-22 06:42:07.705541,Clearance Sale,Google Ads,18-24,Male,Delhi,Returning,47018,4193,653,77,34863,104723.59
2026-06-22 08:26:58.883776,Product Launch,Google Ads,55+,Female,Ahmedabad,Returning,78774,6100,595,62,38899,35249.93
2026-06-22 10:11:50.062012,Product Launch,Instagram,45-54,Other,Mumbai,New,149585,11764,2580,315,16891,557680.15
2026-06-22 11:56:41.240248,Clearance Sale,Email,18-24,Other,Chennai,Returning,78274,7106,1382,319,28525,587013.65
2026-06-22 13:41:32.418483,Festival Campaign,Email,25-34,Female,Delhi,Returning,80472,6137,1243,112,14760,176032.86
2026-06-22 15:26:23.596719,Festival Campaign,Instagram,35-44,Male,Chennai,New,44604,1809,447,39,30297,30291.57
2026-06-22 17:11:14.774954,Monsoon Offer,Email,25-34,Other,Delhi,Returning,77104,1609,395,34,39566,81172.23
2026-06-22 18:56:05.953190,Festival Campaign,Instagram,25-34,Male,Ahmedabad,New,118818,5699,1059,247,24621,549007.88
2026-06-22 20:40:57.131426,Winter Sale,Facebook,25-34,Male,Hyderabad,New,106396,1900,594,117,17572,173958.27
2026-06-22 22:25:48.309661,Festival Campaign,Google Ads,35-44,Other,Bangalore,Returning,14720,300,76,12,47249,17424.46
2026-06-23 00:10:39.487897,New Year Offer,Facebook,35-44,Female,Jaipur,Returning,50725,4845,1551,354,34867,315002.58
2026-06-23 01:55:30.666133,Monsoon Offer,YouTube,35-44,Male,Hyderabad,New,53923,3819,1247,251,30910,598352.22
2026-06-23 03:40:21.844368,Summer Sale,YouTube,35-44,Female,Bangalore,New,49293,4270,534,43,33889,85954.19
2026-06-23 05:25:13.022604,Festival Campaign,YouTube,25-34,Other,Ahmedabad,New,40029,2716,716,189,49787,135037.4
2026-06-23 07:10:04.200840,Clearance Sale,Instagram,55+,Male,Ahmedabad,New,36585,1743,288,45,47181,65032.14
2026-06-23 08:54:55.379075,Summer Sale,Email,55+,Female,Ahmedabad,Returning,68271,837,255,42,22701,115873.9
2026-06-23 10:39:46.557311,Winter Sale,Facebook,35-44,Female,Bangalore,New,33449,3211,892,224,48556,365329.78
2026-06-23 12:24:37.735547,Clearance Sale,Facebook,45-54,Male,Mumbai,New,147809,2421,323,39,45777,51180.43
2026-06-23 14:09:28.913782,Summer Sale,Facebook,18-24,Female,Pune,New,45308,2941,980,80,23428,168756.82
2026-06-23 15:54:20.092018,Clearance Sale,Facebook,45-54,Female,Bangalore,Returning,133374,2560,677,189,21605,190404.45
2026-06-23 17:39:11.270254,Winter Sale,YouTube,45-54,Other,Nagpur,New,67175,2389,803,153,19244,276854.8
2026-06-23 19:24:02.448489,Monsoon Offer,Facebook,45-54,Other,Pune,New,39059,1043,140,21,32264,45649.94
2026-06-23 21:08:53.626725,New Year Offer,Email,55+,Female,Nagpur,Returning,92549,5537,1743,453,40035,1194649.81
2026-06-23 22:53:44.804960,Winter Sale,YouTube,18-24,Female,Delhi,Returning,144058,12941,3369,289,44917,644834.36
2026-06-24 00:38:35.983196,Winter Sale,Facebook,45-54,Male,Jaipur,New,132767,8922,2044,254,26203,371100.22
2026-06-24 02:23:27.161432,Clearance Sale,Instagram,35-44,Other,Jaipur,New,62934,4391,1324,151,24102,365344.57
2026-06-24 04:08:18.339667,Monsoon Offer,Google Ads,55+,Male,Jaipur,New,147557,13546,3398,823,24198,2259957.85
2026-06-24 05:53:09.517903,Diwali Campaign,Google Ads,35-44,Female,Kolkata,Returning,130094,10075,2627,390,29961,660819.53
2026-06-24 07:38:00.696139,Product Launch,Google Ads,35-44,Male,Bangalore,Returning,128156,11269,1673,418,29010,213703.32
2026-06-24 09:22:51.874374,Festival Campaign,YouTube,45-54,Female,Mumbai,New,99064,4703,1413,125,10237,337786.88
2026-06-24 11:07:43.052610,Festival Campaign,Facebook,35-44,Other,Delhi,New,21772,1913,488,104,5984,95014.92
2026-06-24 12:52:34.230846,New Year Offer,YouTube,18-24,Other,Ahmedabad,New,67564,4602,1417,212,22640,172952.52
2026-06-24 14:37:25.409081,New Year Offer,Email,35-44,Female,Bangalore,Returning,48635,1079,188,22,29012,27922.32
2026-06-24 16:22:16.587317,Festival Campaign,Instagram,45-54,Other,Nagpur,New,47394,639,108,28,40241,40598.86
2026-06-24 18:07:07.765553,Product Launch,Instagram,35-44,Female,Nagpur,New,45030,1439,124,21,27548,52467.28
2026-06-24 19:51:58.943788,Festival Campaign,Google Ads,55+,Male,Pune,Returning,77950,3433,987,203,10179,299010.57
2026-06-24 21:36:50.122024,Diwali Campaign,Google Ads,55+,Female,Ahmedabad,New,113426,9684,1638,142,45734,88331.51
2026-06-24 23:21:41.300260,Product Launch,Google Ads,55+,Male,Kolkata,Returning,146065,11204,1886,479,36185,1001064.11
2026-06-25 01:06:32.478495,New Year Offer,Facebook,25-34,Female,Nagpur,Returning,133652,12828,3411,488,25858,1062889.65
2026-06-25 02:51:23.656731,Summer Sale,Email,55+,Other,Jaipur,New,23515,1418,210,48,3982,121706.51
2026-06-25 04:36:14.834966,Clearance Sale,Email,55+,Female,Pune,Returning,117301,9066,2950,729,25807,1091433.43
2026-06-25 06:21:06.013202,Diwali Campaign,Email,25-34,Female,Hyderabad,Returning,68724,2389,538,56,20522,40049.95
2026-06-25 08:05:57.191438,Diwali Campaign,Email,55+,Female,Chennai,New,12175,866,295,42,45193,79071.54
2026-06-25 09:50:48.369673,Monsoon Offer,Google Ads,45-54,Other,Pune,Returning,12405,912,91,21,40310,16852.36
2026-06-25 11:35:39.547909,New Year Offer,Instagram,55+,Female,Pune,Returning,62515,5398,922,120,20214,65122.6
2026-06-25 13:20:30.726145,New Year Offer,Google Ads,55+,Other,Nagpur,New,17341,1010,184,49,33089,119876.48
2026-06-25 15:05:21.904380,Winter Sale,Email,25-34,Female,Bangalore,New,101796,6963,1930,286,34454,431438.58
2026-06-25 16:50:13.082616,Diwali Campaign,Google Ads,45-54,Male,Ahmedabad,New,119460,3377,464,78,48053,141376.01
2026-06-25 18:35:04.260852,Winter Sale,Email,35-44,Female,Hyderabad,New,91499,6982,1266,129,16492,278268.87
2026-06-25 20:19:55.439087,Winter Sale,YouTube,18-24,Male,Jaipur,New,93525,7992,2604,292,10632,438750.2
2026-06-25 22:04:46.617323,Clearance Sale,Instagram,45-54,Other,Bangalore,Returning,28426,1803,200,28,18387,17579.21
2026-06-25 23:49:37.795559,Winter Sale,YouTube,35-44,Other,Delhi,Returning,45927,937,263,23,23672,26032.76
2026-06-26 01:34:28.973794,Product Launch,Facebook,45-54,Female,Nagpur,Returning,16395,625,168,20,42873,19717.06
2026-06-26 03:19:20.152030,Festival Campaign,Google Ads,35-44,Other,Ahmedabad,Returning,147046,7763,894,151,41143,444466.24
2026-06-26 05:04:11.330266,Summer Sale,Facebook,35-44,Female,Mumbai,Returning,15150,1074,285,46,29544,108043.13
2026-06-26 06:49:02.508501,New Year Offer,Google Ads,45-54,Other,Jaipur,New,87668,3404,795,98,27174,159629.75
2026-06-26 08:33:53.686737,Product Launch,YouTube,25-34,Male,Bangalore,New,59572,5100,803,78,5471,51356.64
2026-06-26 10:18:44.864972,Summer Sale,Email,45-54,Other,Jaipur,New,94028,4086,670,100,32377,78962.63
2026-06-26 12:03:36.043208,Diwali Campaign,Email,45-54,Male,Ahmedabad,New,64497,893,272,66,42002,167128.43
2026-06-26 13:48:27.221444,Diwali Campaign,Google Ads,35-44,Female,Delhi,Returning,112300,9147,1302,250,32319,715905.68
2026-06-26 15:33:18.399679,Diwali Campaign,Email,18-24,Female,Delhi,New,32466,2207,482,138,48850,79815.81
2026-06-26 17:18:09.577915,Product Launch,YouTube,35-44,Female,Jaipur,New,19550,1606,423,46,42056,127695.67
2026-06-26 19:03:00.756151,Product Launch,Email,55+,Male,Delhi,Returning,63062,2610,300,37,23721,53702.14
2026-06-26 20:47:51.934386,New Year Offer,YouTube,45-54,Female,Bangalore,Returning,45394,525,174,24,45469,24817.96
2026-06-26 22:32:43.112622,Festival Campaign,Facebook,45-54,Female,Jaipur,New,108794,1810,272,22,24534,16622.78
2026-06-27 00:17:34.290858,Monsoon Offer,YouTube,25-34,Male,Bangalore,Returning,65084,1305,216,62,28348,150621.09
2026-06-27 02:02:25.469093,Winter Sale,Instagram,35-44,Other,Delhi,Returning,85809,7076,1838,327,24563,546834.32
2026-06-27 03:47:16.647329,Diwali Campaign,Instagram,25-34,Female,Kolkata,New,95291,3538,357,66,14864,170349.92
2026-06-27 05:32:07.825565,Clearance Sale,Instagram,45-54,Other,Chennai,Returning,89220,8905,2221,254,15178,270609.79
2026-06-27 07:16:59.003800,Festival Campaign,Google Ads,35-44,Other,Mumbai,New,21366,1671,546,148,15388,325070.17
2026-06-27 09:01:50.182036,Clearance Sale,Google Ads,35-44,Female,Nagpur,Returning,130525,8367,1232,286,14049,227457.02
2026-06-27 10:46:41.360272,New Year Offer,Google Ads,55+,Female,Ahmedabad,Returning,113293,11162,1983,346,13872,250634.34
2026-06-27 12:31:32.538507,New Year Offer,YouTube,55+,Male,Mumbai,Returning,73818,2839,405,110,4778,91684.96
2026-06-27 14:16:23.716743,New Year Offer,Google Ads,18-24,Male,Bangalore,Returning,120325,2996,901,251,29595,633085.57
2026-06-27 16:01:14.894978,Summer Sale,Facebook,55+,Female,Chennai,New,70325,5369,672,61,46884,130482.01
2026-06-27 17:46:06.073214,Clearance Sale,Instagram,35-44,Other,Chennai,Returning,11676,408,70,7,28164,6404.37
2026-06-27 19:30:57.251450,Festival Campaign,YouTube,55+,Male,Kolkata,New,116094,11202,2713,233,3272,340629.81
2026-06-27 21:15:48.429685,Monsoon Offer,Instagram,18-24,Male,Hyderabad,New,146354,14478,2739,569,4501,1370843.35
2026-06-27 23:00:39.607921,Festival Campaign,Google Ads,45-54,Female,Hyderabad,Returning,36222,3382,330,42,13297,50995.81
2026-06-28 00:45:30.786157,Product Launch,YouTube,55+,Female,Bangalore,Returning,23376,2221,745,198,16270,555025.54
2026-06-28 02:30:21.964392,Product Launch,Email,35-44,Female,Chennai,New,19431,1270,217,39,6576,108673.77
2026-06-28 04:15:13.142628,Diwali Campaign,Facebook,45-54,Female,Kolkata,Returning,43370,3135,628,165,43396,310571.59
2026-06-28 06:00:04.320864,Monsoon Offer,Google Ads,35-44,Male,Nagpur,Returning,143009,2643,331,66,48100,137275.75
2026-06-28 07:44:55.499099,Product Launch,Google Ads,45-54,Male,Nagpur,New,115116,9056,2840,724,17626,1544325.22
2026-06-28 09:29:46.677335,New Year Offer,Facebook,35-44,Male,Mumbai,Returning,11067,311,49,7,4281,8023.2
2026-06-28 11:14:37.855571,Festival Campaign,Facebook,55+,Other,Jaipur,New,88937,7615,649,186,20653,262874.45
2026-06-28 12:59:29.033806,Clearance Sale,Email,55+,Male,Ahmedabad,Returning,113556,10962,1813,411,7335,345179.49
2026-06-28 14:44:20.212042,New Year Offer,Google Ads,18-24,Male,Kolkata,Returning,101396,2952,1020,215,14676,604618.35
2026-06-28 16:29:11.390278,Summer Sale,Google Ads,45-54,Female,Jaipur,Returning,64654,1100,131,20,28727,46192.47
2026-06-28 18:14:02.568513,Product Launch,Instagram,18-24,Male,Delhi,Returning,146268,7832,692,198,31947,121946.35
2026-06-28 19:58:53.746749,New Year Offer,YouTube,25-34,Male,Nagpur,Returning,40593,3297,778,120,13657,224816.24
2026-06-28 21:43:44.924984,New Year Offer,YouTube,55+,Male,Bangalore,Returning,120423,9556,1723,454,5254,616388.69
2026-06-28 23:28:36.103220,Summer Sale,Instagram,45-54,Female,Kolkata,New,75059,5457,1607,271,37343,687857.54
2026-06-29 01:13:27.281456,Winter Sale,YouTube,18-24,Male,Chennai,New,117041,9815,2724,677,28408,920381.65
2026-06-29 02:58:18.459691,Festival Campaign,Facebook,18-24,Male,Pune,Returning,54401,1400,182,51,45329,107629.14
2026-06-29 04:43:09.637927,Clearance Sale,YouTube,25-34,Other,Pune,Returning,41593,2856,663,120,15094,109722.1
2026-06-29 06:28:00.816163,Diwali Campaign,YouTube,18-24,Other,Nagpur,New,103220,6658,590,115,11759,218142.2
2026-06-29 08:12:51.994398,Winter Sale,Instagram,35-44,Other,Kolkata,New,45690,1087,215,32,15447,39510.86
2026-06-29 09:57:43.172634,Product Launch,Email,55+,Other,Jaipur,New,105360,4983,1359,125,17145,114027.63
2026-06-29 11:42:34.350870,New Year Offer,YouTube,18-24,Female,Jaipur,Returning,78923,6844,1314,293,31767,600107.33
2026-06-29 13:27:25.529105,Monsoon Offer,YouTube,18-24,Other,Kolkata,Returning,31826,3101,346,36,17760,75477.71
2026-06-29 15:12:16.707341,Summer Sale,Email,25-34,Male,Ahmedabad,Returning,130240,9102,879,138,47956,408257.05
2026-06-29 16:57:07.885577,Summer Sale,Instagram,35-44,Other,Nagpur,New,63165,5872,1823,286,6187,621410.83
2026-06-29 18:41:59.063812,Monsoon Offer,Email,18-24,Female,Delhi,New,67454,1476,473,53,19982,94831.57
2026-06-29 20:26:50.242048,Festival Campaign,Instagram,55+,Other,Mumbai,Returning,16959,1657,286,64,49386,178019.33
2026-06-29 22:11:41.420284,Winter Sale,Facebook,55+,Other,Kolkata,New,52715,686,85,10,44003,25707.02
2026-06-29 23:56:32.598519,Diwali Campaign,Instagram,18-24,Female,Ahmedabad,Returning,42252,2427,835,209,49067,391219.93
2026-06-30 01:41:23.776755,Festival Campaign,Facebook,35-44,Female,Pune,Returning,36104,1306,296,39,17034,69356.54
2026-06-30 03:26:14.954990,Monsoon Offer,Facebook,55+,Female,Jaipur,New,141623,11790,2460,352,21265,1004932.88
2026-06-30 05:11:06.133226,New Year Offer,Instagram,55+,Female,Bangalore,Returning,75669,2238,627,97,41920,198153.31
2026-06-30 06:55:57.311462,Monsoon Offer,Google Ads,35-44,Female,Nagpur,New,147679,1630,204,23,33620,52542.3
2026-06-30 08:40:48.489697,Festival Campaign,Instagram,35-44,Female,Jaipur,New,86639,4099,969,170,19356,121838.59
2026-06-30 10:25:39.667933,Clearance Sale,YouTube,18-24,Male,Delhi,Returning,52973,835,267,26,37651,59689.87
2026-06-30 12:10:30.846169,Summer Sale,YouTube,45-54,Other,Ahmedabad,Returning,136142,4915,423,73,26740,84804.44
2026-06-30 13:55:22.024404,Summer Sale,Google Ads,25-34,Other,Pune,New,109364,7429,1944,300,25335,236653.44
2026-06-30 15:40:13.202640,Product Launch,Facebook,45-54,Female,Delhi,Returning,66536,2430,556,85,9870,223054.05
2026-06-30 17:25:04.380876,Product Launch,Google Ads,45-54,Female,Mumbai,New,89584,2877,968,218,5162,485699.14
