Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Lead_Rate,Conversion_Rate,CPC,CPA,ROAS,ROI,Month,Month_Number
2026-06-18 22:18:53.506701,Diwali Campaign,Facebook,25-34,Male,Jaipur,New,104258,10353,1419,405,6856,721180.43,9.93,13.71,3.91,0.66,16.93,105.19,10418.97,June,6
2026-06-19 00:03:44.684936,Winter Sale,Email,25-34,Female,Chennai,Returning,137640,2659,813,102,47661,259360.84,1.93,30.58,3.84,17.92,467.26,5.44,444.18,June,6
2026-06-19 01:48:35.863172,Winter Sale,Email,55+,Other,Mumbai,Returning,54659,2590,298,79,45767,168688.77,4.74,11.51,3.05,17.67,579.33,3.69,268.58,June,6
2026-06-19 03:33:27.041408,Monsoon Offer,Google Ads,45-54,Other,Jaipur,Returning,42137,1327,188,43,45349,45986.61,3.15,14.17,3.24,34.17,1054.63,1.01,1.41,June,6
2026-06-19 05:18:18.219643,New Year Offer,YouTube,35-44,Female,Jaipur,Returning,25573,2451,567,60,41060,157271.29,9.58,23.13,2.45,16.75,684.33,3.83,283.03,June,6
2026-06-19 07:03:09.397879,Product Launch,Google Ads,18-24,Female,Hyderabad,New,19554,1314,213,43,21782,125170.5,6.72,16.21,3.27,16.58,506.56,5.75,474.65,June,6
2026-06-19 08:48:00.576115,Clearance Sale,YouTube,25-34,Other,Ahmedabad,New,117804,7509,685,194,32376,232311.53,6.37,9.12,2.58,4.31,166.89,7.18,617.54,June,6
2026-06-19 10:32:51.754350,Diwali Campaign,YouTube,55+,Male,Kolkata,New,92164,9195,1467,317,19368,322622.27,9.98,15.95,3.45,2.11,61.1,16.66,1565.75,June,6
2026-06-19 12:17:42.932586,Diwali Campaign,Google Ads,18-24,Female,Ahmedabad,Returning,23015,1498,485,95,47192,127900.14,6.51,32.38,6.34,31.5,496.76,2.71,171.02,June,6
2026-06-19 14:02:34.110822,Winter Sale,Instagram,25-34,Female,Jaipur,New,145806,9937,1262,202,33825,132894.93,6.82,12.7,2.03,3.4,167.45,3.93,292.89,June,6
2026-06-19 15:47:25.289057,Festival Campaign,Email,35-44,Male,Pune,Returning,121175,1700,486,123,18076,330080.55,1.4,28.59,7.24,10.63,146.96,18.26,1726.07,June,6
2026-06-19 17:32:16.467293,Winter Sale,YouTube,45-54,Other,Nagpur,New,69617,6078,1671,469,40990,1324103.64,8.73,27.49,7.72,6.74,87.4,32.3,3130.31,June,6
2026-06-19 19:17:07.645529,Clearance Sale,YouTube,55+,Female,Hyderabad,New,120041,11680,1269,311,21563,647893.11,9.73,10.86,2.66,1.85,69.33,30.05,2904.65,June,6
2026-06-19 21:01:58.823764,Product Launch,Instagram,35-44,Other,Ahmedabad,Returning,85195,8215,1387,332,30392,800397.89,9.64,16.88,4.04,3.7,91.54,26.34,2533.58,June,6
2026-06-19 22:46:50.002000,Product Launch,Facebook,25-34,Other,Delhi,Returning,130603,3904,511,62,4312,134640.86,2.99,13.09,1.59,1.1,69.55,31.22,3022.47,June,6
2026-06-20 00:31:41.180236,Festival Campaign,Instagram,55+,Other,Chennai,Returning,147715,4480,386,101,32129,145781.94,3.03,8.62,2.25,7.17,318.11,4.54,353.74,June,6
2026-06-20 02:16:32.358471,Diwali Campaign,Instagram,18-24,Male,Chennai,New,23269,999,126,11,31605,22881.16,4.29,12.61,1.1,31.64,2873.18,0.72,-27.6,June,6
2026-06-20 04:01:23.536707,Winter Sale,YouTube,45-54,Other,Kolkata,New,28358,1075,144,35,22556,90678.01,3.79,13.4,3.26,20.98,644.46,4.02,302.01,June,6
2026-06-20 05:46:14.714942,Monsoon Offer,Email,25-34,Other,Delhi,New,108029,4051,505,63,41700,159060.42,3.75,12.47,1.56,10.29,661.9,3.81,281.44,June,6
2026-06-20 07:31:05.893178,Product Launch,Instagram,45-54,Female,Ahmedabad,New,93857,6050,632,118,22476,82911.97,6.45,10.45,1.95,3.72,190.47,3.69,268.89,June,6
2026-06-20 09:15:57.071414,Clearance Sale,Facebook,55+,Female,Ahmedabad,Returning,141275,11655,2588,602,44208,997214.45,8.25,22.21,5.17,3.79,73.44,22.56,2155.73,June,6
2026-06-20 11:00:48.249649,New Year Offer,Google Ads,35-44,Male,Jaipur,New,91254,8606,1438,355,29815,530122.8,9.43,16.71,4.13,3.46,83.99,17.78,1678.04,June,6
2026-06-20 12:45:39.427885,Summer Sale,Instagram,45-54,Male,Ahmedabad,Returning,111892,1802,586,161,22016,383183.52,1.61,32.52,8.93,12.22,136.75,17.4,1640.48,June,6
2026-06-20 14:30:30.606121,Summer Sale,Instagram,18-24,Female,Delhi,New,66235,2319,302,42,39152,73644.47,3.5,13.02,1.81,16.88,932.19,1.88,88.1,June,6
2026-06-20 16:15:21.784356,Summer Sale,Facebook,25-34,Female,Chennai,Returning,45304,1492,362,46,23647,63215.63,3.29,24.26,3.08,15.85,514.07,2.67,167.33,June,6
2026-06-20 18:00:12.962592,Monsoon Offer,Email,18-24,Male,Jaipur,Returning,32172,1356,438,131,16885,296829.55,4.21,32.3,9.66,12.45,128.89,17.58,1657.95,June,6
2026-06-20 19:45:04.140828,Diwali Campaign,Instagram,45-54,Other,Mumbai,New,83834,4039,374,46,39472,77461.53,4.82,9.26,1.14,9.77,858.09,1.96,96.24,June,6
2026-06-20 21:29:55.319063,Winter Sale,Instagram,35-44,Male,Delhi,New,95731,4310,945,213,49295,243152.29,4.5,21.93,4.94,11.44,231.43,4.93,393.26,June,6
2026-06-20 23:14:46.497299,Festival Campaign,Email,35-44,Other,Pune,Returning,54857,5249,1058,306,8628,834168.95,9.57,20.16,5.83,1.64,28.2,96.68,9568.16,June,6
2026-06-21 00:59:37.675535,Monsoon Offer,Facebook,18-24,Female,Ahmedabad,New,17825,879,290,80,20581,62609.57,4.93,32.99,9.1,23.41,257.26,3.04,204.21,June,6
2026-06-21 02:44:28.853770,Monsoon Offer,Instagram,55+,Female,Chennai,Returning,106774,6368,1650,292,45951,159204.03,5.96,25.91,4.59,7.22,157.37,3.46,246.46,June,6
2026-06-21 04:29:20.032006,Product Launch,Email,55+,Female,Nagpur,New,128624,9952,1734,381,23887,327575.26,7.74,17.42,3.83,2.4,62.7,13.71,1271.35,June,6
2026-06-21 06:14:11.210242,New Year Offer,Instagram,35-44,Other,Ahmedabad,New,37151,2795,760,149,11692,135457.11,7.52,27.19,5.33,4.18,78.47,11.59,1058.55,June,6
2026-06-21 07:59:02.388477,Monsoon Offer,Google Ads,18-24,Male,Pune,New,53327,3331,790,123,45121,226947.98,6.25,23.72,3.69,13.55,366.84,5.03,402.98,June,6
2026-06-21 09:43:53.566713,Clearance Sale,YouTube,18-24,Other,Chennai,New,45314,3963,688,76,18171,156724.45,8.75,17.36,1.92,4.59,239.09,8.62,762.5,June,6
2026-06-21 11:28:44.744948,New Year Offer,Google Ads,18-24,Male,Kolkata,New,57368,3796,1108,284,22512,460513.91,6.62,29.19,7.48,5.93,79.27,20.46,1945.64,June,6
2026-06-21 13:13:35.923184,Clearance Sale,Instagram,45-54,Male,Ahmedabad,Returning,71110,6309,1642,164,5294,165710.21,8.87,26.03,2.6,0.84,32.28,31.3,3030.15,June,6
2026-06-21 14:58:27.101420,Diwali Campaign,Facebook,55+,Male,Jaipur,New,138667,5165,420,89,18019,73912.47,3.72,8.13,1.72,3.49,202.46,4.1,310.19,June,6
2026-06-21 16:43:18.279655,Winter Sale,YouTube,55+,Female,Hyderabad,Returning,142744,3123,979,206,6914,356458.26,2.19,31.35,6.6,2.21,33.56,51.56,5055.6,June,6
2026-06-21 18:28:09.457891,Summer Sale,Google Ads,45-54,Male,Delhi,Returning,25322,2120,396,60,32743,114822.46,8.37,18.68,2.83,15.44,545.72,3.51,250.68,June,6
2026-06-21 20:13:00.636127,Monsoon Offer,Email,25-34,Female,Pune,Returning,71625,3182,809,88,26372,110871.5,4.44,25.42,2.77,8.29,299.68,4.2,320.41,June,6
2026-06-21 21:57:51.814362,Winter Sale,Facebook,45-54,Male,Ahmedabad,New,65504,4493,840,214,19282,224935.37,6.86,18.7,4.76,4.29,90.1,11.67,1066.56,June,6
2026-06-21 23:42:42.992598,Diwali Campaign,Google Ads,18-24,Male,Mumbai,Returning,67631,5164,1641,298,35029,209041.58,7.64,31.78,5.77,6.78,117.55,5.97,496.77,June,6
2026-06-22 01:27:34.170834,Festival Campaign,Email,45-54,Female,Nagpur,Returning,59239,2334,596,142,27621,80316.79,3.94,25.54,6.08,11.83,194.51,2.91,190.78,June,6
2026-06-22 03:12:25.349069,Festival Campaign,Instagram,18-24,Female,Chennai,Returning,114583,6355,1502,125,19358,95542.63,5.55,23.63,1.97,3.05,154.86,4.94,393.56,June,6
2026-06-22 04:57:16.527305,Diwali Campaign,Email,35-44,Other,Pune,Returning,12967,1174,404,38,46403,89497.54,9.05,34.41,3.24,39.53,1221.13,1.93,92.87,June,6
2026-06-22 06:42:07.705541,Clearance Sale,Google Ads,18-24,Male,Delhi,Returning,47018,4193,653,77,34863,104723.59,8.92,15.57,1.84,8.31,452.77,3.0,200.39,June,6
2026-06-22 08:26:58.883776,Product Launch,Google Ads,55+,Female,Ahmedabad,Returning,78774,6100,595,62,38899,35249.93,7.74,9.75,1.02,6.38,627.4,0.91,-9.38,June,6
2026-06-22 10:11:50.062012,Product Launch,Instagram,45-54,Other,Mumbai,New,149585,11764,2580,315,16891,557680.15,7.86,21.93,2.68,1.44,53.62,33.02,3201.64,June,6
2026-06-22 11:56:41.240248,Clearance Sale,Email,18-24,Other,Chennai,Returning,78274,7106,1382,319,28525,587013.65,9.08,19.45,4.49,4.01,89.42,20.58,1957.89,June,6
2026-06-22 13:41:32.418483,Festival Campaign,Email,25-34,Female,Delhi,Returning,80472,6137,1243,112,14760,176032.86,7.63,20.25,1.82,2.41,131.79,11.93,1092.63,June,6
2026-06-22 15:26:23.596719,Festival Campaign,Instagram,35-44,Male,Chennai,New,44604,1809,447,39,30297,30291.57,4.06,24.71,2.16,16.75,776.85,1.0,-0.02,June,6
2026-06-22 17:11:14.774954,Monsoon Offer,Email,25-34,Other,Delhi,Returning,77104,1609,395,34,39566,81172.23,2.09,24.55,2.11,24.59,1163.71,2.05,105.16,June,6
2026-06-22 18:56:05.953190,Festival Campaign,Instagram,25-34,Male,Ahmedabad,New,118818,5699,1059,247,24621,549007.88,4.8,18.58,4.33,4.32,99.68,22.3,2129.84,June,6
2026-06-22 20:40:57.131426,Winter Sale,Facebook,25-34,Male,Hyderabad,New,106396,1900,594,117,17572,173958.27,1.79,31.26,6.16,9.25,150.19,9.9,889.97,June,6
2026-06-22 22:25:48.309661,Festival Campaign,Google Ads,35-44,Other,Bangalore,Returning,14720,300,76,12,47249,17424.46,2.04,25.33,4.0,157.5,3937.42,0.37,-63.12,June,6
2026-06-23 00:10:39.487897,New Year Offer,Facebook,35-44,Female,Jaipur,Returning,50725,4845,1551,354,34867,315002.58,9.55,32.01,7.31,7.2,98.49,9.03,803.44,June,6
2026-06-23 01:55:30.666133,Monsoon Offer,YouTube,35-44,Male,Hyderabad,New,53923,3819,1247,251,30910,598352.22,7.08,32.65,6.57,8.09,123.15,19.36,1835.79,June,6
2026-06-23 03:40:21.844368,Summer Sale,YouTube,35-44,Female,Bangalore,New,49293,4270,534,43,33889,85954.19,8.66,12.51,1.01,7.94,788.12,2.54,153.63,June,6
2026-06-23 05:25:13.022604,Festival Campaign,YouTube,25-34,Other,Ahmedabad,New,40029,2716,716,189,49787,135037.4,6.79,26.36,6.96,18.33,263.42,2.71,171.23,June,6
2026-06-23 07:10:04.200840,Clearance Sale,Instagram,55+,Male,Ahmedabad,New,36585,1743,288,45,47181,65032.14,4.76,16.52,2.58,27.07,1048.47,1.38,37.84,June,6
2026-06-23 08:54:55.379075,Summer Sale,Email,55+,Female,Ahmedabad,Returning,68271,837,255,42,22701,115873.9,1.23,30.47,5.02,27.12,540.5,5.1,410.44,June,6
2026-06-23 10:39:46.557311,Winter Sale,Facebook,35-44,Female,Bangalore,New,33449,3211,892,224,48556,365329.78,9.6,27.78,6.98,15.12,216.77,7.52,652.39,June,6
2026-06-23 12:24:37.735547,Clearance Sale,Facebook,45-54,Male,Mumbai,New,147809,2421,323,39,45777,51180.43,1.64,13.34,1.61,18.91,1173.77,1.12,11.8,June,6
2026-06-23 14:09:28.913782,Summer Sale,Facebook,18-24,Female,Pune,New,45308,2941,980,80,23428,168756.82,6.49,33.32,2.72,7.97,292.85,7.2,620.32,June,6
2026-06-23 15:54:20.092018,Clearance Sale,Facebook,45-54,Female,Bangalore,Returning,133374,2560,677,189,21605,190404.45,1.92,26.45,7.38,8.44,114.31,8.81,781.3,June,6
2026-06-23 17:39:11.270254,Winter Sale,YouTube,45-54,Other,Nagpur,New,67175,2389,803,153,19244,276854.8,3.56,33.61,6.4,8.06,125.78,14.39,1338.66,June,6
2026-06-23 19:24:02.448489,Monsoon Offer,Facebook,45-54,Other,Pune,New,39059,1043,140,21,32264,45649.94,2.67,13.42,2.01,30.93,1536.38,1.41,41.49,June,6
2026-06-23 21:08:53.626725,New Year Offer,Email,55+,Female,Nagpur,Returning,92549,5537,1743,453,40035,1194649.81,5.98,31.48,8.18,7.23,88.38,29.84,2884.01,June,6
2026-06-23 22:53:44.804960,Winter Sale,YouTube,18-24,Female,Delhi,Returning,144058,12941,3369,289,44917,644834.36,8.98,26.03,2.23,3.47,155.42,14.36,1335.61,June,6
2026-06-24 00:38:35.983196,Winter Sale,Facebook,45-54,Male,Jaipur,New,132767,8922,2044,254,26203,371100.22,6.72,22.91,2.85,2.94,103.16,14.16,1316.25,June,6
2026-06-24 02:23:27.161432,Clearance Sale,Instagram,35-44,Other,Jaipur,New,62934,4391,1324,151,24102,365344.57,6.98,30.15,3.44,5.49,159.62,15.16,1415.83,June,6
2026-06-24 04:08:18.339667,Monsoon Offer,Google Ads,55+,Male,Jaipur,New,147557,13546,3398,823,24198,2259957.85,9.18,25.08,6.08,1.79,29.4,93.39,9239.44,June,6
2026-06-24 05:53:09.517903,Diwali Campaign,Google Ads,35-44,Female,Kolkata,Returning,130094,10075,2627,390,29961,660819.53,7.74,26.07,3.87,2.97,76.82,22.06,2105.6,June,6
2026-06-24 07:38:00.696139,Product Launch,Google Ads,35-44,Male,Bangalore,Returning,128156,11269,1673,418,29010,213703.32,8.79,14.85,3.71,2.57,69.4,7.37,636.65,June,6
2026-06-24 09:22:51.874374,Festival Campaign,YouTube,45-54,Female,Mumbai,New,99064,4703,1413,125,10237,337786.88,4.75,30.04,2.66,2.18,81.9,33.0,3199.67,June,6
2026-06-24 11:07:43.052610,Festival Campaign,Facebook,35-44,Other,Delhi,New,21772,1913,488,104,5984,95014.92,8.79,25.51,5.44,3.13,57.54,15.88,1487.82,June,6
2026-06-24 12:52:34.230846,New Year Offer,YouTube,18-24,Other,Ahmedabad,New,67564,4602,1417,212,22640,172952.52,6.81,30.79,4.61,4.92,106.79,7.64,663.92,June,6
2026-06-24 14:37:25.409081,New Year Offer,Email,35-44,Female,Bangalore,Returning,48635,1079,188,22,29012,27922.32,2.22,17.42,2.04,26.89,1318.73,0.96,-3.76,June,6
2026-06-24 16:22:16.587317,Festival Campaign,Instagram,45-54,Other,Nagpur,New,47394,639,108,28,40241,40598.86,1.35,16.9,4.38,62.97,1437.18,1.01,0.89,June,6
2026-06-24 18:07:07.765553,Product Launch,Instagram,35-44,Female,Nagpur,New,45030,1439,124,21,27548,52467.28,3.2,8.62,1.46,19.14,1311.81,1.9,90.46,June,6
2026-06-24 19:51:58.943788,Festival Campaign,Google Ads,55+,Male,Pune,Returning,77950,3433,987,203,10179,299010.57,4.4,28.75,5.91,2.97,50.14,29.38,2837.52,June,6
2026-06-24 21:36:50.122024,Diwali Campaign,Google Ads,55+,Female,Ahmedabad,New,113426,9684,1638,142,45734,88331.51,8.54,16.91,1.47,4.72,322.07,1.93,93.14,June,6
2026-06-24 23:21:41.300260,Product Launch,Google Ads,55+,Male,Kolkata,Returning,146065,11204,1886,479,36185,1001064.11,7.67,16.83,4.28,3.23,75.54,27.67,2666.52,June,6
2026-06-25 01:06:32.478495,New Year Offer,Facebook,25-34,Female,Nagpur,Returning,133652,12828,3411,488,25858,1062889.65,9.6,26.59,3.8,2.02,52.99,41.1,4010.49,June,6
2026-06-25 02:51:23.656731,Summer Sale,Email,55+,Other,Jaipur,New,23515,1418,210,48,3982,121706.51,6.03,14.81,3.39,2.81,82.96,30.56,2956.42,June,6
2026-06-25 04:36:14.834966,Clearance Sale,Email,55+,Female,Pune,Returning,117301,9066,2950,729,25807,1091433.43,7.73,32.54,8.04,2.85,35.4,42.29,4129.21,June,6
2026-06-25 06:21:06.013202,Diwali Campaign,Email,25-34,Female,Hyderabad,Returning,68724,2389,538,56,20522,40049.95,3.48,22.52,2.34,8.59,366.46,1.95,95.16,June,6
2026-06-25 08:05:57.191438,Diwali Campaign,Email,55+,Female,Chennai,New,12175,866,295,42,45193,79071.54,7.11,34.06,4.85,52.19,1076.02,1.75,74.96,June,6
2026-06-25 09:50:48.369673,Monsoon Offer,Google Ads,45-54,Other,Pune,Returning,12405,912,91,21,40310,16852.36,7.35,9.98,2.3,44.2,1919.52,0.42,-58.19,June,6
2026-06-25 11:35:39.547909,New Year Offer,Instagram,55+,Female,Pune,Returning,62515,5398,922,120,20214,65122.6,8.63,17.08,2.22,3.74,168.45,3.22,222.17,June,6
2026-06-25 13:20:30.726145,New Year Offer,Google Ads,55+,Other,Nagpur,New,17341,1010,184,49,33089,119876.48,5.82,18.22,4.85,32.76,675.29,3.62,262.28,June,6
2026-06-25 15:05:21.904380,Winter Sale,Email,25-34,Female,Bangalore,New,101796,6963,1930,286,34454,431438.58,6.84,27.72,4.11,4.95,120.47,12.52,1152.22,June,6
2026-06-25 16:50:13.082616,Diwali Campaign,Google Ads,45-54,Male,Ahmedabad,New,119460,3377,464,78,48053,141376.01,2.83,13.74,2.31,14.23,616.06,2.94,194.21,June,6
2026-06-25 18:35:04.260852,Winter Sale,Email,35-44,Female,Hyderabad,New,91499,6982,1266,129,16492,278268.87,7.63,18.13,1.85,2.36,127.84,16.87,1587.3,June,6
2026-06-25 20:19:55.439087,Winter Sale,YouTube,18-24,Male,Jaipur,New,93525,7992,2604,292,10632,438750.2,8.55,32.58,3.65,1.33,36.41,41.27,4026.69,June,6
2026-06-25 22:04:46.617323,Clearance Sale,Instagram,45-54,Other,Bangalore,Returning,28426,1803,200,28,18387,17579.21,6.34,11.09,1.55,10.2,656.68,0.96,-4.39,June,6
2026-06-25 23:49:37.795559,Winter Sale,YouTube,35-44,Other,Delhi,Returning,45927,937,263,23,23672,26032.76,2.04,28.07,2.45,25.26,1029.22,1.1,9.97,June,6
2026-06-26 01:34:28.973794,Product Launch,Facebook,45-54,Female,Nagpur,Returning,16395,625,168,20,42873,19717.06,3.81,26.88,3.2,68.6,2143.65,0.46,-54.01,June,6
2026-06-26 03:19:20.152030,Festival Campaign,Google Ads,35-44,Other,Ahmedabad,Returning,147046,7763,894,151,41143,444466.24,5.28,11.52,1.95,5.3,272.47,10.8,980.3,June,6
2026-06-26 05:04:11.330266,Summer Sale,Facebook,35-44,Female,Mumbai,Returning,15150,1074,285,46,29544,108043.13,7.09,26.54,4.28,27.51,642.26,3.66,265.7,June,6
2026-06-26 06:49:02.508501,New Year Offer,Google Ads,45-54,Other,Jaipur,New,87668,3404,795,98,27174,159629.75,3.88,23.35,2.88,7.98,277.29,5.87,487.44,June,6
2026-06-26 08:33:53.686737,Product Launch,YouTube,25-34,Male,Bangalore,New,59572,5100,803,78,5471,51356.64,8.56,15.75,1.53,1.07,70.14,9.39,838.71,June,6
2026-06-26 10:18:44.864972,Summer Sale,Email,45-54,Other,Jaipur,New,94028,4086,670,100,32377,78962.63,4.35,16.4,2.45,7.92,323.77,2.44,143.88,June,6
2026-06-26 12:03:36.043208,Diwali Campaign,Email,45-54,Male,Ahmedabad,New,64497,893,272,66,42002,167128.43,1.38,30.46,7.39,47.03,636.39,3.98,297.91,June,6
2026-06-26 13:48:27.221444,Diwali Campaign,Google Ads,35-44,Female,Delhi,Returning,112300,9147,1302,250,32319,715905.68,8.15,14.23,2.73,3.53,129.28,22.15,2115.12,June,6
2026-06-26 15:33:18.399679,Diwali Campaign,Email,18-24,Female,Delhi,New,32466,2207,482,138,48850,79815.81,6.8,21.84,6.25,22.13,353.99,1.63,63.39,June,6
2026-06-26 17:18:09.577915,Product Launch,YouTube,35-44,Female,Jaipur,New,19550,1606,423,46,42056,127695.67,8.21,26.34,2.86,26.19,914.26,3.04,203.63,June,6
2026-06-26 19:03:00.756151,Product Launch,Email,55+,Male,Delhi,Returning,63062,2610,300,37,23721,53702.14,4.14,11.49,1.42,9.09,641.11,2.26,126.39,June,6
2026-06-26 20:47:51.934386,New Year Offer,YouTube,45-54,Female,Bangalore,Returning,45394,525,174,24,45469,24817.96,1.16,33.14,4.57,86.61,1894.54,0.55,-45.42,June,6
2026-06-26 22:32:43.112622,Festival Campaign,Facebook,45-54,Female,Jaipur,New,108794,1810,272,22,24534,16622.78,1.66,15.03,1.22,13.55,1115.18,0.68,-32.25,June,6
2026-06-27 00:17:34.290858,Monsoon Offer,YouTube,25-34,Male,Bangalore,Returning,65084,1305,216,62,28348,150621.09,2.01,16.55,4.75,21.72,457.23,5.31,431.33,June,6
2026-06-27 02:02:25.469093,Winter Sale,Instagram,35-44,Other,Delhi,Returning,85809,7076,1838,327,24563,546834.32,8.25,25.98,4.62,3.47,75.12,22.26,2126.25,June,6
2026-06-27 03:47:16.647329,Diwali Campaign,Instagram,25-34,Female,Kolkata,New,95291,3538,357,66,14864,170349.92,3.71,10.09,1.87,4.2,225.21,11.46,1046.06,June,6
2026-06-27 05:32:07.825565,Clearance Sale,Instagram,45-54,Other,Chennai,Returning,89220,8905,2221,254,15178,270609.79,9.98,24.94,2.85,1.7,59.76,17.83,1682.91,June,6
2026-06-27 07:16:59.003800,Festival Campaign,Google Ads,35-44,Other,Mumbai,New,21366,1671,546,148,15388,325070.17,7.82,32.68,8.86,9.21,103.97,21.12,2012.49,June,6
2026-06-27 09:01:50.182036,Clearance Sale,Google Ads,35-44,Female,Nagpur,Returning,130525,8367,1232,286,14049,227457.02,6.41,14.72,3.42,1.68,49.12,16.19,1519.03,June,6
2026-06-27 10:46:41.360272,New Year Offer,Google Ads,55+,Female,Ahmedabad,Returning,113293,11162,1983,346,13872,250634.34,9.85,17.77,3.1,1.24,40.09,18.07,1706.76,June,6
2026-06-27 12:31:32.538507,New Year Offer,YouTube,55+,Male,Mumbai,Returning,73818,2839,405,110,4778,91684.96,3.85,14.27,3.87,1.68,43.44,19.19,1818.9,June,6
2026-06-27 14:16:23.716743,New Year Offer,Google Ads,18-24,Male,Bangalore,Returning,120325,2996,901,251,29595,633085.57,2.49,30.07,8.38,9.88,117.91,21.39,2039.16,June,6
2026-06-27 16:01:14.894978,Summer Sale,Facebook,55+,Female,Chennai,New,70325,5369,672,61,46884,130482.01,7.63,12.52,1.14,8.73,768.59,2.78,178.31,June,6
2026-06-27 17:46:06.073214,Clearance Sale,Instagram,35-44,Other,Chennai,Returning,11676,408,70,7,28164,6404.37,3.49,17.16,1.72,69.03,4023.43,0.23,-77.26,June,6
2026-06-27 19:30:57.251450,Festival Campaign,YouTube,55+,Male,Kolkata,New,116094,11202,2713,233,3272,340629.81,9.65,24.22,2.08,0.29,14.04,104.1,10310.45,June,6
2026-06-27 21:15:48.429685,Monsoon Offer,Instagram,18-24,Male,Hyderabad,New,146354,14478,2739,569,4501,1370843.35,9.89,18.92,3.93,0.31,7.91,304.56,30356.42,June,6
2026-06-27 23:00:39.607921,Festival Campaign,Google Ads,45-54,Female,Hyderabad,Returning,36222,3382,330,42,13297,50995.81,9.34,9.76,1.24,3.93,316.6,3.84,283.51,June,6
2026-06-28 00:45:30.786157,Product Launch,YouTube,55+,Female,Bangalore,Returning,23376,2221,745,198,16270,555025.54,9.5,33.54,8.91,7.33,82.17,34.11,3311.34,June,6
2026-06-28 02:30:21.964392,Product Launch,Email,35-44,Female,Chennai,New,19431,1270,217,39,6576,108673.77,6.54,17.09,3.07,5.18,168.62,16.53,1552.58,June,6
2026-06-28 04:15:13.142628,Diwali Campaign,Facebook,45-54,Female,Kolkata,Returning,43370,3135,628,165,43396,310571.59,7.23,20.03,5.26,13.84,263.01,7.16,615.67,June,6
2026-06-28 06:00:04.320864,Monsoon Offer,Google Ads,35-44,Male,Nagpur,Returning,143009,2643,331,66,48100,137275.75,1.85,12.52,2.5,18.2,728.79,2.85,185.4,June,6
2026-06-28 07:44:55.499099,Product Launch,Google Ads,45-54,Male,Nagpur,New,115116,9056,2840,724,17626,1544325.22,7.87,31.36,7.99,1.95,24.35,87.62,8661.63,June,6
2026-06-28 09:29:46.677335,New Year Offer,Facebook,35-44,Male,Mumbai,Returning,11067,311,49,7,4281,8023.2,2.81,15.76,2.25,13.77,611.57,1.87,87.41,June,6
2026-06-28 11:14:37.855571,Festival Campaign,Facebook,55+,Other,Jaipur,New,88937,7615,649,186,20653,262874.45,8.56,8.52,2.44,2.71,111.04,12.73,1172.81,June,6
2026-06-28 12:59:29.033806,Clearance Sale,Email,55+,Male,Ahmedabad,Returning,113556,10962,1813,411,7335,345179.49,9.65,16.54,3.75,0.67,17.85,47.06,4605.92,June,6
2026-06-28 14:44:20.212042,New Year Offer,Google Ads,18-24,Male,Kolkata,Returning,101396,2952,1020,215,14676,604618.35,2.91,34.55,7.28,4.97,68.26,41.2,4019.78,June,6
2026-06-28 16:29:11.390278,Summer Sale,Google Ads,45-54,Female,Jaipur,Returning,64654,1100,131,20,28727,46192.47,1.7,11.91,1.82,26.12,1436.35,1.61,60.8,June,6
2026-06-28 18:14:02.568513,Product Launch,Instagram,18-24,Male,Delhi,Returning,146268,7832,692,198,31947,121946.35,5.35,8.84,2.53,4.08,161.35,3.82,281.71,June,6
2026-06-28 19:58:53.746749,New Year Offer,YouTube,25-34,Male,Nagpur,Returning,40593,3297,778,120,13657,224816.24,8.12,23.6,3.64,4.14,113.81,16.46,1546.16,June,6
2026-06-28 21:43:44.924984,New Year Offer,YouTube,55+,Male,Bangalore,Returning,120423,9556,1723,454,5254,616388.69,7.94,18.03,4.75,0.55,11.57,117.32,11631.8,June,6
